time_OmegaUnits,F_phi
6.96,0.8349834654809807
6.97,0.831943118636116
6.98,0.8287478286311653
6.99,0.8253983928787226
7.0,0.8218956762625633
7.01,0.818240611220816
7.0200000000000005,0.8144341977905892
7.03,0.8104775036136842
7.04,0.80637166390305
7.05,0.8021178813696914
7.0600000000000005,0.7977174261097769
7.07,0.7931716354517258
7.08,0.7884819137631113
7.09,0.78364973221724
7.1000000000000005,0.7786766285193277
7.11,0.7735642065922133
7.12,0.768314136221619
7.13,0.7629281526609742
7.140000000000001,0.7574080561958998
7.15,0.7517557116684525
7.16,0.7459730479613063
7.17,0.7400620574420524
7.18,0.7340247953678741
7.19,0.7278633792508594
7.2,0.7215799881842831
7.21,0.7151768621302063
7.22,0.7086563011687839
7.23,0.7020206647097185
7.24,0.6952723706663199
7.25,0.6884138945926693
7.26,0.6814477687844257
7.2700000000000005,0.6743765813438402
7.28,0.6672029752095721
7.29,0.6599296471519422
7.3,0.6525593467342747
7.3100000000000005,0.645094875241017
7.32,0.6375390845733514
7.33,0.6298948761130305
7.34,0.6221651995552071
7.3500000000000005,0.6143530517110393
7.36,0.6064614752808762
7.37,0.5984935575988534
7.38,0.5904524293497473
7.390000000000001,0.5823412632589432
7.4,0.5741632727564026
7.41,0.5659217106155225
7.42,0.5576198675677898
7.43,0.5492610708941533
7.44,0.5408486829940404
7.45,0.5323860999329547
7.46,0.523876749969604
7.47,0.5153240920635045
7.48,0.5067316143640248
7.49,0.4981028326818251
7.5,0.4894412889436523
7.51,0.48075054963146524
7.5200000000000005,0.472034204206842
7.53,0.4632958635216387
7.54,0.45453915821586055
7.55,0.4457677371037009
7.5600000000000005,0.43698526554869765
7.57,0.4281954238289654
7.58,0.4194019054934316
7.59,0.4106084157100205
7.6000000000000005,0.4018186696067065
7.61,0.3930363906063558
7.62,0.3842653087562627
7.63,0.37550915905328336
7.640000000000001,0.36677167976544406
7.65,0.35805661075091166
7.66,0.34936769177517885
7.67,0.34070866082732254
7.68,0.33208325243617026
7.69,0.3234951959872005
7.7,0.3149482140409895
7.71,0.30644602065399995
7.72,0.29799231970249906
7.73,0.2895908032103719
7.74,0.281245149681588
7.75,0.27295902243806275
7.76,0.26473606796363713
7.7700000000000005,0.25657991425489257
7.78,0.24849416917949577
7.79,0.24048241884275973
7.8,0.23254822596309027
7.8100000000000005,0.2246951282569739
7.82,0.21692663683415012
7.83,0.20924623460359804
7.84,0.20165737469095227
7.8500000000000005,0.19416347886795243
7.86,0.18676793599451644
7.87,0.17947410047401774
7.88,0.17228529072233148
7.890000000000001,0.1652047876512076
7.9,0.15823583316651368
7.91,0.15138162868188373
7.92,0.14464533364829563
7.930000000000001,0.1380300641000923
7.94,0.13153889121795284
7.95,0.12517483990930897
7.96,0.11894088740669634
7.97,0.11283996188452103
7.98,0.10687494109471422
7.99,0.10104865102174214
8.0,0.09536386455743057
8.01,0.08982330019605902
8.02,0.08442962075017155
8.03,0.07918543208754901
8.040000000000001,0.07409328188978041
8.05,0.06915565843286813
8.06,0.06437498939029719
8.07,0.05975364065899523
8.08,0.05529391520860673
8.09,0.05099805195450216
8.1,0.04686822465493981
8.11,0.04290654083279582
8.120000000000001,0.03911504072227586
8.13,0.035495696241019954
8.14,0.032050409988010745
8.15,0.028781014267692303
8.16,0.02568927014070786
8.17,0.02277686650166094
8.18,0.020045419184304986
8.19,0.01749647009456447
8.2,0.01513148637178968
8.21,0.012951859578646354
8.22,0.010958904920039909
8.23,0.009153860491472801
8.24,0.007537886557232473
8.25,0.00611206485880545
8.26,0.004877397953911826
8.27,0.0038348085865523166
8.28,0.0029851390884579904
8.290000000000001,0.002329150812330608
8.3,0.0018675235972585187
8.31,0.0016008552666904594
8.32,0.0015296611593459076
8.33,0.0016543736934372332
8.34,0.0019753419645745355
8.35,0.002492831377719585
8.36,0.003207023313550214
8.370000000000001,0.00411801482959095
8.38,0.005225818396459613
8.39,0.006530361669573036
8.4,0.00803148729664777
8.41,0.009728952761323982
8.42,0.011622430263232343
8.43,0.013711506634814446
8.44,0.01599568329519814
8.45,0.018474376241418126
8.46,0.021146916077261806
8.47,0.024012548080008012
8.48,0.027070432305314474
8.49,0.03031964373049604
8.5,0.0337591724364222
8.51,0.03738792382824791
8.52,0.04120471889517581
8.53,0.045208294509432416
8.540000000000001,0.04939730376462357
8.55,0.05377031635361723
8.56,0.058325818986082814
8.57,0.06306221584579745
8.58,0.06797782908781029
8.59,0.07307089937553404
8.6,0.07833958645781304
8.61,0.08378196978599457
8.620000000000001,0.08939604917100775
8.63,0.09517974548043026
8.64,0.10113090137550057
8.65,0.10724728208800727
8.66,0.11352657623696379
8.67,0.11996639668494781
8.68,0.1265642814339636
8.69,0.1333176945606516
8.700000000000001,0.14022402719065058
8.71,0.14728059851188133
8.72,0.15448465682650048
8.73,0.16183338064123798
8.74,0.16932387979580787
8.75,0.17695319662905024
8.76,0.1847183071824311
8.77,0.19261612244050313
8.78,0.20064348960789247
8.790000000000001,0.2087971934223538
8.8,0.21707395750340155
8.81,0.2254704457359953
8.82,0.23398326368872982
8.83,0.24260896006594795
8.84,0.2513440281931641
8.85,0.2601849075351577
8.86,0.2691279852460667
8.870000000000001,0.2781695977507795
8.88,0.2873060323568963
8.89,0.29653352889650336
8.9,0.3058482813969711
8.91,0.3152464397799629
8.92,0.3247241115878153
8.93,0.33427736373641487
8.94,0.34390222429368383
8.950000000000001,0.353594684282749
8.96,0.3633506995088484
8.97,0.3731661924090114
8.98,0.3830370539235086
8.99,0.3929591453880668
9.0,0.40292830044580136
9.01,0.41294032697781496
9.02,0.4229910090513748
9.03,0.4330761088845813
9.040000000000001,0.44319136882639915
9.05,0.4533325133509277
9.06,0.46349525106475564
9.07,0.4736752767262372
9.08,0.4838682732755093
9.09,0.4940699138740613
9.1,0.5042758639526499
9.11,0.5144817832663536
9.120000000000001,0.5246833279555303
9.13,0.534876152611462
9.14,0.5450559123454384
9.15,0.5552182648600362
9.16,0.5653588725213528
9.17,0.5754734044309318
9.18,0.5855575384961358
9.19,0.5956069634977059
9.200000000000001,0.6056173811532561
9.21,0.6155845081754465
9.22,0.6255040783235898
9.23,0.6353718444474398
9.24,0.6451835805219218
9.25,0.6549350836715734
9.26,0.6646221761834636
9.27,0.6742407075073741
9.28,0.683786556242031
9.290000000000001,0.6932556321061938
9.3,0.7026438778934095
9.31,0.7119472714092632
9.32,0.7211618273899623
9.33,0.7302835994011155
9.34,0.7393086817155736
9.35,0.7482332111692243
9.36,0.7570533689936502
